store_id,inventory_id,title,rating,rental_rate,replacement_cost
1,1907,"HIGH ENCINO",R,2.99,23.99
1,1911,"HIGHBALL POTTER",R,0.99,10.99
1,1912,"HIGHBALL POTTER",R,0.99,10.99
1,1917,"HILLS NEIGHBORS",G,0.99,29.99
1,1918,"HILLS NEIGHBORS",G,0.99,29.99
1,1919,"HILLS NEIGHBORS",G,0.99,29.99
1,1920,"HILLS NEIGHBORS",G,0.99,29.99
1,1923,"HOBBIT ALIEN",PG-13,0.99,27.99
1,1924,"HOBBIT ALIEN",PG-13,0.99,27.99
1,1925,"HOBBIT ALIEN",PG-13,0.99,27.99
1,1926,"HOBBIT ALIEN",PG-13,0.99,27.99
1,1931,"HOLES BRANNIGAN",PG,4.99,27.99
1,1932,"HOLES BRANNIGAN",PG,4.99,27.99
1,1942,"HOLLYWOOD ANONYMOUS",PG,0.99,29.99
1,1943,"HOLLYWOOD ANONYMOUS",PG,0.99,29.99
1,1946,"HOLOCAUST HIGHBALL",R,0.99,12.99
1,1947,"HOLOCAUST HIGHBALL",R,0.99,12.99
1,1948,"HOLOCAUST HIGHBALL",R,0.99,12.99
1,1956,"HOMEWARD CIDER",R,0.99,19.99
1,1957,"HOMEWARD CIDER",R,0.99,19.99
1,1958,"HOMEWARD CIDER",R,0.99,19.99
1,1959,"HOMEWARD CIDER",R,0.99,19.99
1,1960,"HOMICIDE PEACH",PG-13,2.99,21.99
1,1961,"HOMICIDE PEACH",PG-13,2.99,21.99
1,1962,"HOMICIDE PEACH",PG-13,2.99,21.99
1,1963,"HOMICIDE PEACH",PG-13,2.99,21.99
1,1966,"HONEY TIES",R,0.99,29.99
1,1967,"HONEY TIES",R,0.99,29.99
1,1979,"HOPE TOOTSIE",NC-17,2.99,22.99
1,1980,"HOPE TOOTSIE",NC-17,2.99,22.99
1,1981,"HOPE TOOTSIE",NC-17,2.99,22.99
1,1984,"HORN WORKING",PG,2.99,23.99
1,1985,"HORN WORKING",PG,2.99,23.99
1,1986,"HORN WORKING",PG,2.99,23.99
1,1987,"HORN WORKING",PG,2.99,23.99
1,1990,"HORROR REIGN",R,0.99,25.99
1,1991,"HORROR REIGN",R,0.99,25.99
1,1992,"HORROR REIGN",R,0.99,25.99
1,1993,"HORROR REIGN",R,0.99,25.99
1,1998,"HOTEL HAPPINESS",PG-13,4.99,28.99
1,1999,"HOTEL HAPPINESS",PG-13,4.99,28.99
1,2000,"HOURS RAGE",NC-17,0.99,14.99
1,2001,"HOURS RAGE",NC-17,0.99,14.99
1,2002,"HOURS RAGE",NC-17,0.99,14.99
1,2006,"HOUSE DYNAMITE",R,2.99,13.99
1,2007,"HOUSE DYNAMITE",R,2.99,13.99
1,2012,"HUMAN GRAFFITI",NC-17,2.99,22.99
1,2013,"HUMAN GRAFFITI",NC-17,2.99,22.99
1,2017,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
1,2018,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
1,2019,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
1,2020,"HUNCHBACK IMPOSSIBLE",PG-13,4.99,28.99
1,2023,"HUNGER ROOF",G,0.99,21.99
1,2024,"HUNGER ROOF",G,0.99,21.99
1,2027,"HUNTER ALTER",PG-13,2.99,21.99
1,2028,"HUNTER ALTER",PG-13,2.99,21.99
1,2029,"HUNTING MUSKETEERS",NC-17,2.99,24.99
1,2030,"HUNTING MUSKETEERS",NC-17,2.99,24.99
1,2031,"HUNTING MUSKETEERS",NC-17,2.99,24.99
1,2032,"HURRICANE AFFAIR",PG,2.99,11.99
1,2033,"HURRICANE AFFAIR",PG,2.99,11.99
1,2034,"HURRICANE AFFAIR",PG,2.99,11.99
1,2039,"HUSTLER PARTY",NC-17,4.99,22.99
1,2040,"HUSTLER PARTY",NC-17,4.99,22.99
1,2041,"HUSTLER PARTY",NC-17,4.99,22.99
1,2042,"HUSTLER PARTY",NC-17,4.99,22.99
1,2047,"HYDE DOCTOR",G,2.99,11.99
1,2048,"HYDE DOCTOR",G,2.99,11.99
1,2049,"HYDE DOCTOR",G,2.99,11.99
1,2053,"HYSTERICAL GRAIL",PG,4.99,19.99
1,2054,"HYSTERICAL GRAIL",PG,4.99,19.99
1,2057,"ICE CROSSING",R,2.99,28.99
1,2058,"ICE CROSSING",R,2.99,28.99
1,2059,"ICE CROSSING",R,2.99,28.99
1,2060,"ICE CROSSING",R,2.99,28.99
1,2064,"IDAHO LOVE",PG-13,2.99,25.99
1,2065,"IDAHO LOVE",PG-13,2.99,25.99
1,2073,"IDOLS SNATCHERS",NC-17,2.99,29.99
1,2074,"IDOLS SNATCHERS",NC-17,2.99,29.99
1,2075,"IDOLS SNATCHERS",NC-17,2.99,29.99
1,2080,"IGBY MAKER",NC-17,4.99,12.99
1,2081,"IGBY MAKER",NC-17,4.99,12.99
1,2089,"IMAGE PRINCESS",PG-13,2.99,17.99
1,2090,"IMAGE PRINCESS",PG-13,2.99,17.99
1,2091,"IMAGE PRINCESS",PG-13,2.99,17.99
1,2094,"IMPACT ALADDIN",PG-13,0.99,20.99
1,2095,"IMPACT ALADDIN",PG-13,0.99,20.99
1,2096,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
1,2097,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
1,2098,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
1,2099,"IMPOSSIBLE PREJUDICE",NC-17,4.99,11.99
1,2100,"INCH JET",NC-17,4.99,18.99
1,2101,"INCH JET",NC-17,4.99,18.99
1,2106,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
1,2107,"INDEPENDENCE HOTEL",NC-17,0.99,21.99
1,2112,"INDIAN LOVE",NC-17,0.99,26.99
1,2113,"INDIAN LOVE",NC-17,0.99,26.99
1,2120,"INNOCENT USUAL",PG-13,4.99,26.99
1,2121,"INNOCENT USUAL",PG-13,4.99,26.99
1,2122,"INNOCENT USUAL",PG-13,4.99,26.99
1,2123,"INNOCENT USUAL",PG-13,4.99,26.99
1,2128,"INSECTS STONE",NC-17,0.99,14.99
1,2129,"INSECTS STONE",NC-17,0.99,14.99
1,2134,"INSIDER ARIZONA",NC-17,2.99,17.99
1,2135,"INSIDER ARIZONA",NC-17,2.99,17.99
1,2139,"INSTINCT AIRPORT",PG,2.99,21.99
1,2140,"INSTINCT AIRPORT",PG,2.99,21.99
1,2141,"INSTINCT AIRPORT",PG,2.99,21.99
1,2144,"INTENTIONS EMPIRE",PG-13,2.99,13.99
1,2145,"INTENTIONS EMPIRE",PG-13,2.99,13.99
1,2146,"INTENTIONS EMPIRE",PG-13,2.99,13.99
1,2147,"INTENTIONS EMPIRE",PG-13,2.99,13.99
1,2151,"INTERVIEW LIAISONS",R,4.99,17.99
1,2152,"INTERVIEW LIAISONS",R,4.99,17.99
1,2156,"INTOLERABLE INTENTIONS",PG-13,4.99,20.99
1,2157,"INTOLERABLE INTENTIONS",PG-13,4.99,20.99
1,2158,"INTRIGUE WORST",G,0.99,10.99
1,2159,"INTRIGUE WORST",G,0.99,10.99
1,2160,"INTRIGUE WORST",G,0.99,10.99
1,2161,"INTRIGUE WORST",G,0.99,10.99
1,2165,"INVASION CYCLONE",PG,2.99,12.99
1,2166,"INVASION CYCLONE",PG,2.99,12.99
1,2167,"INVASION CYCLONE",PG,2.99,12.99
1,2168,"INVASION CYCLONE",PG,2.99,12.99
1,2176,"ISHTAR ROCKETEER",R,4.99,24.99
1,2177,"ISHTAR ROCKETEER",R,4.99,24.99
1,2178,"ISLAND EXORCIST",NC-17,2.99,23.99
1,2179,"ISLAND EXORCIST",NC-17,2.99,23.99
1,2180,"ISLAND EXORCIST",NC-17,2.99,23.99
1,2187,"JACKET FRISCO",PG-13,2.99,16.99
1,2188,"JACKET FRISCO",PG-13,2.99,16.99
1,2198,"JASON TRAP",NC-17,2.99,9.99
1,2199,"JASON TRAP",NC-17,2.99,9.99
1,2200,"JASON TRAP",NC-17,2.99,9.99
1,2208,"JAWS HARRY",G,2.99,10.99
1,2209,"JAWS HARRY",G,2.99,10.99
1,2213,"JEDI BENEATH",PG,0.99,12.99
1,2214,"JEDI BENEATH",PG,0.99,12.99
1,2218,"JEEPERS WEDDING",R,2.99,29.99
1,2219,"JEEPERS WEDDING",R,2.99,29.99
1,2222,"JEKYLL FROGMEN",PG,2.99,22.99
1,2223,"JEKYLL FROGMEN",PG,2.99,22.99
1,2224,"JEKYLL FROGMEN",PG,2.99,22.99
1,2228,"JEOPARDY ENCINO",R,0.99,12.99
1,2229,"JEOPARDY ENCINO",R,0.99,12.99
1,2230,"JEOPARDY ENCINO",R,0.99,12.99
1,2231,"JERICHO MULAN",NC-17,2.99,29.99
1,2232,"JERICHO MULAN",NC-17,2.99,29.99
1,2233,"JERICHO MULAN",NC-17,2.99,29.99
1,2236,"JERK PAYCHECK",NC-17,2.99,13.99
1,2237,"JERK PAYCHECK",NC-17,2.99,13.99
1,2238,"JERK PAYCHECK",NC-17,2.99,13.99
1,2239,"JERK PAYCHECK",NC-17,2.99,13.99
1,2246,"JET NEIGHBORS",R,4.99,14.99
1,2247,"JET NEIGHBORS",R,4.99,14.99
1,2248,"JET NEIGHBORS",R,4.99,14.99
1,2249,"JET NEIGHBORS",R,4.99,14.99
1,2255,"JOON NORTHWEST",NC-17,0.99,23.99
1,2256,"JOON NORTHWEST",NC-17,0.99,23.99
1,2260,"JUGGLER HARDLY",PG-13,0.99,14.99
1,2261,"JUGGLER HARDLY",PG-13,0.99,14.99
1,2262,"JUGGLER HARDLY",PG-13,0.99,14.99
1,2263,"JUGGLER HARDLY",PG-13,0.99,14.99
1,2268,"JUMANJI BLADE",G,2.99,13.99
1,2269,"JUMANJI BLADE",G,2.99,13.99
1,2270,"JUMPING WRATH",NC-17,0.99,18.99
1,2271,"JUMPING WRATH",NC-17,0.99,18.99
1,2276,"JUNGLE CLOSER",NC-17,0.99,11.99
1,2277,"JUNGLE CLOSER",NC-17,0.99,11.99
1,2281,"KARATE MOON",PG-13,0.99,21.99
1,2282,"KARATE MOON",PG-13,0.99,21.99
1,2283,"KARATE MOON",PG-13,0.99,21.99
1,2284,"KARATE MOON",PG-13,0.99,21.99
1,2287,"KICK SAVANNAH",PG-13,0.99,10.99
1,2288,"KICK SAVANNAH",PG-13,0.99,10.99
1,2292,"KILLER INNOCENT",R,2.99,11.99
1,2293,"KILLER INNOCENT",R,2.99,11.99
1,2294,"KING EVOLUTION",NC-17,4.99,24.99
1,2295,"KING EVOLUTION",NC-17,4.99,24.99
1,2296,"KISS GLORY",PG-13,4.99,11.99
1,2297,"KISS GLORY",PG-13,4.99,11.99
1,2298,"KISS GLORY",PG-13,4.99,11.99
1,2299,"KISS GLORY",PG-13,4.99,11.99
1,2304,"KISSING DOLLS",R,4.99,9.99
1,2305,"KISSING DOLLS",R,4.99,9.99
1,2306,"KISSING DOLLS",R,4.99,9.99
1,2309,"KNOCK WARLOCK",PG-13,2.99,21.99
1,2310,"KNOCK WARLOCK",PG-13,2.99,21.99
1,2311,"KNOCK WARLOCK",PG-13,2.99,21.99
1,2312,"KNOCK WARLOCK",PG-13,2.99,21.99
1,2316,"KRAMER CHOCOLATE",R,2.99,24.99
1,2317,"KRAMER CHOCOLATE",R,2.99,24.99
1,2318,"KRAMER CHOCOLATE",R,2.99,24.99
1,2319,"KWAI HOMEWARD",PG-13,0.99,25.99
1,2320,"KWAI HOMEWARD",PG-13,0.99,25.99
1,2321,"KWAI HOMEWARD",PG-13,0.99,25.99
1,2322,"KWAI HOMEWARD",PG-13,0.99,25.99
1,2329,"LADY STAGE",PG,4.99,14.99
1,2330,"LADY STAGE",PG,4.99,14.99
1,2331,"LADY STAGE",PG,4.99,14.99
1,2332,"LADY STAGE",PG,4.99,14.99
1,2343,"LAWLESS VISION",G,4.99,29.99
1,2344,"LAWLESS VISION",G,4.99,29.99
1,2345,"LAWLESS VISION",G,4.99,29.99
1,2346,"LAWLESS VISION",G,4.99,29.99
1,2347,"LAWRENCE LOVE",NC-17,0.99,23.99
1,2348,"LAWRENCE LOVE",NC-17,0.99,23.99
1,2352,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
1,2353,"LEAGUE HELLFIGHTERS",PG-13,4.99,25.99
1,2360,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
1,2361,"LEBOWSKI SOLDIERS",PG-13,2.99,17.99
1,2373,"LIAISONS SWEET",PG,4.99,15.99
1,2374,"LIAISONS SWEET",PG,4.99,15.99
1,2383,"LICENSE WEEKEND",NC-17,2.99,28.99
1,2384,"LICENSE WEEKEND",NC-17,2.99,28.99
1,2385,"LIES TREATMENT",NC-17,4.99,28.99
1,2386,"LIES TREATMENT",NC-17,4.99,28.99
1,2387,"LIES TREATMENT",NC-17,4.99,28.99
1,2388,"LIES TREATMENT",NC-17,4.99,28.99
1,2394,"LIGHTS DEER",R,0.99,21.99
1,2395,"LIGHTS DEER",R,0.99,21.99
1,2396,"LION UNCUT",PG,0.99,13.99
1,2397,"LION UNCUT",PG,0.99,13.99
1,2402,"LOATHING LEGALLY",R,0.99,29.99
1,2403,"LOATHING LEGALLY",R,0.99,29.99
1,2404,"LOATHING LEGALLY",R,0.99,29.99
1,2405,"LOATHING LEGALLY",R,0.99,29.99
1,2414,"LOLA AGENT",PG,4.99,24.99
1,2415,"LOLA AGENT",PG,4.99,24.99
1,2420,"LOLITA WORLD",NC-17,2.99,25.99
1,2421,"LOLITA WORLD",NC-17,2.99,25.99
1,2422,"LOLITA WORLD",NC-17,2.99,25.99
1,2423,"LONELY ELEPHANT",G,2.99,12.99
1,2424,"LONELY ELEPHANT",G,2.99,12.99
1,2425,"LONELY ELEPHANT",G,2.99,12.99
1,2426,"LONELY ELEPHANT",G,2.99,12.99
1,2427,"LORD ARIZONA",PG-13,2.99,27.99
1,2428,"LORD ARIZONA",PG-13,2.99,27.99
1,2429,"LORD ARIZONA",PG-13,2.99,27.99
1,2430,"LOSE INCH",R,0.99,18.99
1,2431,"LOSE INCH",R,0.99,18.99
1,2432,"LOSE INCH",R,0.99,18.99
1,2433,"LOSE INCH",R,0.99,18.99
1,2442,"LOST BIRD",PG-13,2.99,21.99
1,2443,"LOST BIRD",PG-13,2.99,21.99
1,2444,"LOST BIRD",PG-13,2.99,21.99
1,2445,"LOUISIANA HARRY",PG-13,0.99,18.99
1,2446,"LOUISIANA HARRY",PG-13,0.99,18.99
1,2450,"LOVE SUICIDES",R,0.99,21.99
1,2451,"LOVE SUICIDES",R,0.99,21.99
1,2452,"LOVE SUICIDES",R,0.99,21.99
1,2453,"LOVE SUICIDES",R,0.99,21.99
1,2454,"LOVELY JINGLE",PG,2.99,18.99
1,2455,"LOVELY JINGLE",PG,2.99,18.99
1,2456,"LOVELY JINGLE",PG,2.99,18.99
1,2465,"LUCK OPUS",NC-17,2.99,21.99
1,2466,"LUCK OPUS",NC-17,2.99,21.99
1,2467,"LUCKY FLYING",PG-13,2.99,10.99
1,2468,"LUCKY FLYING",PG-13,2.99,10.99
1,2469,"LUCKY FLYING",PG-13,2.99,10.99
1,2472,"LUST LOCK",G,2.99,28.99
1,2473,"LUST LOCK",G,2.99,28.99
1,2474,"LUST LOCK",G,2.99,28.99
1,2475,"LUST LOCK",G,2.99,28.99
1,2478,"MADIGAN DORADO",R,4.99,20.99
1,2479,"MADIGAN DORADO",R,4.99,20.99
1,2480,"MADISON TRAP",R,2.99,11.99
1,2481,"MADISON TRAP",R,2.99,11.99
1,2484,"MADNESS ATTACKS",PG-13,0.99,14.99
1,2485,"MADNESS ATTACKS",PG-13,0.99,14.99
1,2486,"MADNESS ATTACKS",PG-13,0.99,14.99
1,2487,"MADNESS ATTACKS",PG-13,0.99,14.99
1,2496,"MAGNIFICENT CHITTY",R,2.99,27.99
1,2497,"MAGNIFICENT CHITTY",R,2.99,27.99
1,2498,"MAGNOLIA FORRESTER",PG-13,0.99,28.99
1,2499,"MAGNOLIA FORRESTER",PG-13,0.99,28.99
1,2502,"MAGUIRE APACHE",NC-17,2.99,22.99
1,2503,"MAGUIRE APACHE",NC-17,2.99,22.99
1,2504,"MAGUIRE APACHE",NC-17,2.99,22.99
1,2505,"MAIDEN HOME",PG,4.99,9.99
1,2506,"MAIDEN HOME",PG,4.99,9.99
1,2507,"MAIDEN HOME",PG,4.99,9.99
1,2518,"MALKOVICH PET",G,2.99,22.99
1,2519,"MALKOVICH PET",G,2.99,22.99
1,2520,"MALKOVICH PET",G,2.99,22.99
1,2521,"MALKOVICH PET",G,2.99,22.99
1,2525,"MALLRATS UNITED",PG,0.99,25.99
1,2526,"MALLRATS UNITED",PG,0.99,25.99
1,2527,"MALLRATS UNITED",PG,0.99,25.99
1,2532,"MALTESE HOPE",PG-13,4.99,26.99
1,2533,"MALTESE HOPE",PG-13,4.99,26.99
1,2534,"MALTESE HOPE",PG-13,4.99,26.99
1,2539,"MANCHURIAN CURTAIN",PG,2.99,27.99
1,2540,"MANCHURIAN CURTAIN",PG,2.99,27.99
1,2546,"MARRIED GO",G,2.99,22.99
1,2547,"MARRIED GO",G,2.99,22.99
1,2548,"MARRIED GO",G,2.99,22.99
1,2549,"MARRIED GO",G,2.99,22.99
1,2554,"MARS ROMAN",NC-17,0.99,21.99
1,2555,"MARS ROMAN",NC-17,0.99,21.99
1,2556,"MARS ROMAN",NC-17,0.99,21.99
1,2559,"MASK PEACH",NC-17,2.99,26.99
1,2560,"MASK PEACH",NC-17,2.99,26.99
1,2561,"MASK PEACH",NC-17,2.99,26.99
1,2562,"MASK PEACH",NC-17,2.99,26.99
1,2563,"MASKED BUBBLE",PG-13,0.99,12.99
1,2564,"MASKED BUBBLE",PG-13,0.99,12.99
1,2565,"MASKED BUBBLE",PG-13,0.99,12.99
1,2566,"MASKED BUBBLE",PG-13,0.99,12.99
1,2569,"MASSACRE USUAL",R,4.99,16.99
1,2570,"MASSACRE USUAL",R,4.99,16.99
1,2571,"MASSACRE USUAL",R,4.99,16.99
1,2572,"MASSACRE USUAL",R,4.99,16.99
1,2579,"MATRIX SNOWMAN",PG-13,4.99,9.99
1,2580,"MATRIX SNOWMAN",PG-13,4.99,9.99
1,2581,"MAUDE MOD",R,0.99,20.99
1,2582,"MAUDE MOD",R,0.99,20.99
1,2583,"MEET CHOCOLATE",G,2.99,26.99
1,2584,"MEET CHOCOLATE",G,2.99,26.99
1,2587,"MEMENTO ZOOLANDER",NC-17,4.99,11.99
1,2588,"MEMENTO ZOOLANDER",NC-17,4.99,11.99
1,2591,"MENAGERIE RUSHMORE",G,2.99,18.99
1,2592,"MENAGERIE RUSHMORE",G,2.99,18.99
1,2593,"MERMAID INSECTS",NC-17,4.99,20.99
1,2594,"MERMAID INSECTS",NC-17,4.99,20.99
1,2598,"METAL ARMAGEDDON",PG-13,2.99,26.99
1,2599,"METAL ARMAGEDDON",PG-13,2.99,26.99
1,2604,"METROPOLIS COMA",PG-13,2.99,9.99
1,2605,"METROPOLIS COMA",PG-13,2.99,9.99
1,2606,"METROPOLIS COMA",PG-13,2.99,9.99
1,2607,"METROPOLIS COMA",PG-13,2.99,9.99
1,2612,"MICROCOSMOS PARADISE",PG-13,2.99,22.99
1,2613,"MICROCOSMOS PARADISE",PG-13,2.99,22.99
1,2614,"MICROCOSMOS PARADISE",PG-13,2.99,22.99
1,2615,"MICROCOSMOS PARADISE",PG-13,2.99,22.99
1,2616,"MIDNIGHT WESTWARD",G,0.99,19.99
1,2617,"MIDNIGHT WESTWARD",G,0.99,19.99
1,2621,"MIDSUMMER GROUNDHOG",G,4.99,27.99
1,2622,"MIDSUMMER GROUNDHOG",G,4.99,27.99
1,2630,"MILE MULAN",PG,0.99,10.99
1,2631,"MILE MULAN",PG,0.99,10.99
1,2632,"MILE MULAN",PG,0.99,10.99
1,2633,"MILLION ACE",PG-13,4.99,16.99
1,2634,"MILLION ACE",PG-13,4.99,16.99
1,2638,"MINDS TRUMAN",PG-13,4.99,22.99
1,2639,"MINDS TRUMAN",PG-13,4.99,22.99
1,2640,"MINDS TRUMAN",PG-13,4.99,22.99
1,2641,"MINDS TRUMAN",PG-13,4.99,22.99
1,2645,"MINE TITANS",PG-13,4.99,12.99
1,2646,"MINE TITANS",PG-13,4.99,12.99
1,2647,"MINE TITANS",PG-13,4.99,12.99
1,2648,"MINE TITANS",PG-13,4.99,12.99
1,2651,"MINORITY KISS",G,0.99,16.99
1,2652,"MINORITY KISS",G,0.99,16.99
1,2653,"MINORITY KISS",G,0.99,16.99
1,2656,"MISSION ZOOLANDER",PG-13,4.99,26.99
1,2657,"MISSION ZOOLANDER",PG-13,4.99,26.99
1,2658,"MISSION ZOOLANDER",PG-13,4.99,26.99
1,2661,"MIXED DOORS",PG-13,2.99,26.99
1,2662,"MIXED DOORS",PG-13,2.99,26.99
1,2667,"MOCKINGBIRD HOLLYWOOD",PG,0.99,27.99
1,2668,"MOCKINGBIRD HOLLYWOOD",PG,0.99,27.99
1,2669,"MOCKINGBIRD HOLLYWOOD",PG,0.99,27.99
1,2670,"MOCKINGBIRD HOLLYWOOD",PG,0.99,27.99
1,2675,"MOD SECRETARY",NC-17,4.99,20.99
1,2676,"MOD SECRETARY",NC-17,4.99,20.99
1,2677,"MOD SECRETARY",NC-17,4.99,20.99
1,2686,"MONEY HAROLD",PG,2.99,17.99
1,2687,"MONEY HAROLD",PG,2.99,17.99
1,2688,"MONEY HAROLD",PG,2.99,17.99
1,2696,"MONSTER SPARTACUS",PG,2.99,28.99
1,2697,"MONSTER SPARTACUS",PG,2.99,28.99
1,2704,"MONTEZUMA COMMAND",NC-17,0.99,22.99
1,2705,"MONTEZUMA COMMAND",NC-17,0.99,22.99
1,2706,"MONTEZUMA COMMAND",NC-17,0.99,22.99
1,2707,"MOON BUNCH",PG,0.99,20.99
1,2708,"MOON BUNCH",PG,0.99,20.99
1,2709,"MOON BUNCH",PG,0.99,20.99
1,2710,"MOON BUNCH",PG,0.99,20.99
1,2715,"MOONSHINE CABIN",PG-13,4.99,25.99
1,2716,"MOONSHINE CABIN",PG-13,4.99,25.99
1,2725,"MOSQUITO ARMAGEDDON",G,0.99,22.99
1,2726,"MOSQUITO ARMAGEDDON",G,0.99,22.99
1,2727,"MOSQUITO ARMAGEDDON",G,0.99,22.99
1,2728,"MOSQUITO ARMAGEDDON",G,0.99,22.99
1,2729,"MOTHER OLEANDER",R,0.99,20.99
1,2730,"MOTHER OLEANDER",R,0.99,20.99
1,2731,"MOTHER OLEANDER",R,0.99,20.99
1,2734,"MOTIONS DETAILS",PG,0.99,16.99
1,2735,"MOTIONS DETAILS",PG,0.99,16.99
1,2738,"MOULIN WAKE",PG-13,0.99,20.99
1,2739,"MOULIN WAKE",PG-13,0.99,20.99
1,2740,"MOULIN WAKE",PG-13,0.99,20.99
1,2743,"MOURNING PURPLE",PG,0.99,14.99
1,2744,"MOURNING PURPLE",PG,0.99,14.99
1,2748,"MOVIE SHAKESPEARE",PG,4.99,27.99
1,2749,"MOVIE SHAKESPEARE",PG,4.99,27.99
1,2750,"MOVIE SHAKESPEARE",PG,4.99,27.99
1,2751,"MOVIE SHAKESPEARE",PG,4.99,27.99
1,2759,"MUMMY CREATURES",NC-17,0.99,15.99
1,2760,"MUMMY CREATURES",NC-17,0.99,15.99
1,2765,"MURDER ANTITRUST",PG,2.99,11.99
1,2766,"MURDER ANTITRUST",PG,2.99,11.99
1,2771,"MUSCLE BRIGHT",G,2.99,23.99
1,2772,"MUSCLE BRIGHT",G,2.99,23.99
1,2773,"MUSCLE BRIGHT",G,2.99,23.99
1,2774,"MUSCLE BRIGHT",G,2.99,23.99
1,2779,"MUSIC BOONDOCK",R,0.99,17.99
1,2780,"MUSIC BOONDOCK",R,0.99,17.99
1,2784,"MUSKETEERS WAIT",PG,4.99,17.99
1,2785,"MUSKETEERS WAIT",PG,4.99,17.99
1,2786,"MUSKETEERS WAIT",PG,4.99,17.99
1,2787,"MUSKETEERS WAIT",PG,4.99,17.99
1,2792,"MYSTIC TRUMAN",NC-17,0.99,19.99
1,2793,"MYSTIC TRUMAN",NC-17,0.99,19.99
1,2794,"NAME DETECTIVE",PG-13,4.99,11.99
1,2795,"NAME DETECTIVE",PG-13,4.99,11.99
1,2796,"NAME DETECTIVE",PG-13,4.99,11.99
1,2804,"NATIONAL STORY",NC-17,2.99,19.99
1,2805,"NATIONAL STORY",NC-17,2.99,19.99
1,2810,"NATURAL STOCK",PG-13,0.99,24.99
1,2811,"NATURAL STOCK",PG-13,0.99,24.99
1,2812,"NATURAL STOCK",PG-13,0.99,24.99
1,2817,"NEIGHBORS CHARADE",R,0.99,20.99
1,2818,"NEIGHBORS CHARADE",R,0.99,20.99
1,2823,"NEMO CAMPUS",NC-17,2.99,23.99
1,2824,"NEMO CAMPUS",NC-17,2.99,23.99
1,2828,"NETWORK PEAK",PG-13,2.99,23.99
1,2829,"NETWORK PEAK",PG-13,2.99,23.99
1,2830,"NETWORK PEAK",PG-13,2.99,23.99
1,2831,"NETWORK PEAK",PG-13,2.99,23.99
1,2838,"NEWTON LABYRINTH",PG,0.99,9.99
1,2839,"NEWTON LABYRINTH",PG,0.99,9.99
1,2843,"NIGHTMARE CHILL",PG,4.99,25.99
1,2844,"NIGHTMARE CHILL",PG,4.99,25.99
1,2845,"NIGHTMARE CHILL",PG,4.99,25.99
1,2850,"NONE SPIKING",NC-17,0.99,18.99
1,2851,"NONE SPIKING",NC-17,0.99,18.99
1,2852,"NONE SPIKING",NC-17,0.99,18.99
1,2864,"NORTHWEST POLISH",PG,2.99,24.99
1,2865,"NORTHWEST POLISH",PG,2.99,24.99
1,2866,"NORTHWEST POLISH",PG,2.99,24.99
1,2876,"NOVOCAINE FLIGHT",G,0.99,11.99
1,2877,"NOVOCAINE FLIGHT",G,0.99,11.99
1,2878,"NOVOCAINE FLIGHT",G,0.99,11.99
1,2881,"NUTS TIES",NC-17,4.99,10.99
1,2882,"NUTS TIES",NC-17,4.99,10.99
1,2883,"NUTS TIES",NC-17,4.99,10.99
1,2893,"OLEANDER CLUE",PG,0.99,12.99
1,2894,"OLEANDER CLUE",PG,0.99,12.99
1,2895,"OLEANDER CLUE",PG,0.99,12.99
1,2896,"OPEN AFRICAN",PG,4.99,16.99
1,2897,"OPEN AFRICAN",PG,4.99,16.99
1,2901,"OPERATION OPERATION",G,2.99,23.99
1,2902,"OPERATION OPERATION",G,2.99,23.99
1,2903,"OPERATION OPERATION",G,2.99,23.99
1,2904,"OPERATION OPERATION",G,2.99,23.99
1,2915,"ORANGE GRAPES",PG-13,0.99,21.99
1,2916,"ORANGE GRAPES",PG-13,0.99,21.99
1,2917,"ORANGE GRAPES",PG-13,0.99,21.99
1,2922,"ORIENT CLOSER",R,2.99,22.99
1,2923,"ORIENT CLOSER",R,2.99,22.99
1,2924,"ORIENT CLOSER",R,2.99,22.99
1,2928,"OSCAR GOLD",PG,2.99,29.99
1,2929,"OSCAR GOLD",PG,2.99,29.99
1,2930,"OSCAR GOLD",PG,2.99,29.99
1,2935,"OTHERS SOUP",PG,2.99,18.99
1,2936,"OTHERS SOUP",PG,2.99,18.99
1,2937,"OTHERS SOUP",PG,2.99,18.99
1,2941,"OUTBREAK DIVINE",NC-17,0.99,12.99
1,2942,"OUTBREAK DIVINE",NC-17,0.99,12.99
1,2943,"OUTBREAK DIVINE",NC-17,0.99,12.99
1,2946,"OUTFIELD MASSACRE",NC-17,0.99,18.99
1,2947,"OUTFIELD MASSACRE",NC-17,0.99,18.99
1,2948,"OUTFIELD MASSACRE",NC-17,0.99,18.99
1,2952,"OUTLAW HANKY",PG-13,4.99,17.99
1,2953,"OUTLAW HANKY",PG-13,4.99,17.99
1,2954,"OUTLAW HANKY",PG-13,4.99,17.99
